acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,artist,song,tempo,time_signature,valence,lyrics,duration_sec,release_year,lexical_richness,WPM,positive,negative,neutral,sentiment,isBillboard
0.0841,0.482,0.441,0.0,4.0,0.105,-6.877999999999999,1.0,41.0,0.0354,stella donnelly,Beware of the Dogs,75.28,3.0,0.395,"this street is haunted like a beast
that doesn't know its face is frightening to behold
all the painted little gnomes
smiling in a line, tryna get your votes
there's an architect setting fire to her house
all the plans were there, but they built it inside out
no one will endure what the sign told them they would
beware of the dogs, beware of the dogs
my home, carpet on the stairs
everyone in bed, their eyes are white as clouds
next door, sounds like bloody war
waiting for the phone, telling us to run
there's an architect setting fire to her house
all the plans were there, but they built it inside out
no one will endure what the sign told them they would
beware of the dogs, beware of the dogs
there's no parliament worthy of this country's side
all these pious fucks taking from the '99
now we'll all endure what the sign told us we would
beware of the dogs, beware of the dogs",215.327,2019,40.0,41.79689495511477,0.0,5.0,95.0,-5.0,0
0.0383,0.496,0.464,0.00329,2.0,0.177,-7.032,1.0,3.0,0.028,cote,Cruel,105.053,4.0,0.159,"maybe he thinks the ordinary's cruel
modern methods overthrow the rules
i am still the one to play the fool
even after everybody said to cover your ears and keep moving
don't invite another chance to fall through
how lonely i was seduced by the prospect of a change, of a promise like you
maybe he always tells you he's okay
modern methods dig an early grave
i may never learn to walk away
even after everybody said to cover your ears and keep moving
don't invite another chance to fall through
how lonely i was seduced by the prospect of a change, of a promise
i believed it because that's what i wanted
now my hands are shaking
and my heart is trying hard to replace it
so i go where i wanted
city streets just to keep me
just to keep me here",201.667,2018,44.53125,38.082581681683166,0.0,5.555555555555555,94.44444444444444,-5.555555555555555,0
0.0658,0.616,0.649,0.5920000000000001,0.0,0.212,-8.07,1.0,3.0,0.0247,cote,Meet Me in the Morning,132.46200000000002,4.0,0.765,"johnny cope
cope sent a sessage from dunbar
sayin' charlie meet me if you dare
and i'll learn you the art of war
if you'll meet me in the morning
hey, now johnny are you wailin' yet
and are your drums a beatin' yet
if you're walkin' i would wait
you're going to the coals in the morning
when charlie looked the letter upon
he drew his sword his scabbard from
follow me my merry men
and we'll meet johnny cope in the morning
go now johnny get up and run
the highland 'pipes are making a din
it's better to sleep in a hail skin
it will be a bloody mornin'
when johnny cope to dunbar came
he asked of him, ""where's all your men?""
they'll confound me again and again
for i left them all in the mornin'
hey, now johnny you weren't too late
to come with news of your defeat
and leave your men in such a state
so early in the morning
reel: ""fermoy lasses""
jerusalem rap
i'm a stranger here from ireland's shore
i've been on the raod six months or more
hikin', workin', travelin' in style
i'm a vagabond from ireland's isle
me sunburned thumb stuck up in the air
many's the lift from here to there
cars, buses, vans and trains
in the punishing heat, the snow, and the rain
chorus:
oh whack fol the diddle fol the
di ro day
whack fol the diddle fol the der-
oh mrs. dolan, yer son he isn't workin'
i came from dublin to jerusalem town
had a drink or twon on the journey down
at a railway station called gar du nord
missed my train thru garglin' hard
three days later in napoli on a turkish boat
i sailed to sea slept in a hot hole down below
travelin' tourist class ya know
chorus",190.482,2018,55.13307984790875,82.84247330456421,2.083333333333333,4.166666666666666,93.75,-2.083333333333333,0
0.534,0.7090000000000001,0.464,0.575,7.0,0.0833,-8.481,1.0,44.0,0.0287,haley blais,Small Foreign Faction,113.983,4.0,0.556,"i'm just a foreign faction
irreconcilable conflict at parties
i feel like a chain reaction
but sadly i don't know how it started
i never wanted anything and
i never got it
i never wanted anything and
i never got it
i like to sit around fires
and catch the embers on my tongue
listening to a church choir
sing some hymns about someone
i never wanted anything and
i never got it
i never wanted anything and
i never got it
i never wanted anything and
i never got it
i never wanted anything and
i never got it
i'm just a foreign faction
irreconcilable conflict at parties
i feel like a chain reaction
but sadly i don't know how it started
i never wanted anything and
i never got it
i never wanted anything, yeah
look i got it
look i got it",213.633,2018,27.350427350427353,32.86009183974386,0.0,0.0,100.0,0.0,0
0.0978,0.71,0.448,0.111,0.0,0.111,-10.875,1.0,33.0,0.0313,moon panda,Rabbit,106.03,4.0,0.387,"i love you like a rabbit loves the fear
like it needs something to hold onto
i need you like a rabbit needs to speak
but it can't fight the fear long enough to say anything
you've been the savior for so long
i've been so faithful now im stuck
i can't go back to nothing
i am all that i have been
i hate this like a rabbit hates to be here
ready to be outside these wide eyes
i thought i'd cry
i love you like a rabbit loves the hoplessness
of a situation
i thought i'd die
you've been the savior for so long
i've been so faithful now im stuck
you've been the savior for so long
i've been so faithful now im stuck
i can't go back to nothing
i am all that i have been
i love you like a rabbit loves the fear
like it needs something to hold onto",229.017,2018,30.88235294117647,35.63054271080313,18.181818181818183,9.090909090909092,72.72727272727273,9.090909090909092,0
0.0399,0.7759999999999999,0.562,0.0,9.0,0.138,-6.901,1.0,75.0,0.363,denzel curry,RICKY,169.03,4.0,0.521,"first they mockin', now they hoppin'
all on the wave, 'cause they see me poppin'
big-big-big large pockets, they start flockin'
here's what i say when they ass keep knockin'
my daddy said, ""trust no man but your brothers
and never leave your day ones in the gutter""
my daddy said, ""treat young girls like your mother""
my mama said, ""trust no ho, use a rubber""
i'ma act, one, two, stop the track
bring it back, what it do?
see, ricky said, ""never let nobody get the one up on you
if they run up on you, hit 'em with a one, two or a bitch slap
leave the cul-de-sac, your brothers gon' have your back regardless
and stick with your day one homies that was here before you started
and fear no man, but the man above your head""
""pray before you go to bed,"" every day my mama said
first they mockin', now they hoppin'
all on the wave, 'cause they see me poppin'
big-big-big large pockets, they start flockin'
here's what i say when they ass keep knockin'
my daddy said, ""trust no man but your brothers
and never leave your day ones in the gutter""
my daddy said, ""treat young girls like your mother""
my mama said, ""trust no ho, use a rubber""
my daddy said, ""trust no man but your brothers
and never leave your day ones in the gutter""
my daddy said, ""treat young girls like your mother""
my mama said, ""trust no ho, use a rubber""
and your mama ain't shit, your daddy ain't shit
and i been makin' waves way before nostalgic
that was back in carol city, yeah, when i was just a jit
with the all-black faded dickie with the raider fit
that was it, we was lit, y'all wasn't even shit yet 
we was three 6, wu-tang mixed with dipset
ricky used to take me to my first shows ever
would only drop jewels way before they dropped cheddar
first they mockin', now they hoppin'
all on the wave, 'cause they see me poppin'
big-big-big large pockets, they start flockin'
here's what i say when they ass keep knockin'
my daddy said, ""trust no man but your brothers
and never leave your day ones in the gutter""
my daddy said, ""treat young girls like your mother""
my mama said, ""trust no ho, use a rubber""
my daddy said, ""trust no man but your brothers
and never leave your day ones in the gutter""
my daddy said, ""treat young girls like your mother""
my mama said, ""trust no ho, use a rubber""",147.867,2019,30.05181347150259,156.62723934346408,12.5,6.25,81.25,6.25,0
0.0259,0.604,0.66,0.244,1.0,0.294,-9.589,1.0,40.0,0.175,quelle chris,Obamacare,78.72399999999998,4.0,0.227,"i'm tryna burn this bitch down, i ain't tryna break in
fuck your opinion 'bout us, to me don't mean nathan
i brought the wave, brought the rain, brought the lake in
eyes on the cake and yours is for the takin', wait man
puffin' michael jordan, catch a lot of air
shuttin' down your city, then we outta there
everyone can get it like obamacare
keep it buddy, they don't want no problems here
bucket over earlobes, headache under headdress
grindin' like i'm soon dyin', 'til i'm laid up bed rest
it's quelle chris all day shit, i don't need no playlist
handsome, black, and headstrong, you nervous 'til your nails gone
step out daddy long legs, cab calloway stride
make a rapper freeze up like i was zack in bayside
i be knuckle down, ape, and 'bout my business, back straight
i was never weirdo, they just had to acclimate
please, they grip the draws like coppertone dogs
but ain't got shit to say like back when poppa doc lost
more reach than doctor ock's arms
crazy, try to play me, you better call saul
train of thought on track, r and r my r&r
floatin' through the fog, off more drugs than a debarge
don't think it wasn't when it was, he's no mirage
this what's happening, it's rerun, dwayne, and raj
i'm tryna burn this bitch down, i ain't tryna break in
fuck your opinion 'bout us, to me don't mean nathan
i brought the wave, brought the rain, brought the lake in
eyes on the cake and yours is for the takin', wait man
puffin' michael jordan, catch a lot of air
shuttin' down your city, then we outta there
everyone can get it like obamacare
keep it buddy, they don't want no problems here
i'm feelin' like a million stacks, how the fuck you do?
seein' how you livin', bet you probably feel a buck or two
ho shit insured, sucker-proof, no deductible
good neighbors with state pharmaceuticals by the bucketloads
that's big green like ferrigno, if you down like feather pillows
we got wax without the earlobes, if you matchin', hold the euros
no tobacco, just the pure smoke, powdered keif lookin' like churros
if you choke up, you get higher, word to bridget and dinero
in a far south beach house, ashy ass, knees out
barrin' up, beats bounce, eatin' steak and eggs 'til my feet gout
hippy type freak outs with woke whites who beast hype
droppin' n-words for my nigga friends only black folks can recite
that's free life, thought he wasn't when he was it
been it from the beginnin', just gettin' better every minute
smokin' gun, catchin' the killer and creator
gave 'em two for one, don't thank me later
i'm tryna burn this bitch down, i ain't tryna break in
fuck your opinion 'bout us, to me don't mean nathan
i brought the wave, brought the rain, brought the lake in
eyes on the cake and yours is for the takin', wait man
puffin' michael jordan, catch a lot of air
shuttin' down your city, then we outta there
everyone can get it like obamacare
keep it buddy, they don't want no problems here
dumpin' dutchie guts out the window
keep it buddy, strictly for the kinfolk
lightin' up the outdoor in the indoor
this ain't for you, this is for the kinfolk
dumpin' dutchie guts out the window
keep it buddy, strictly for the kinfolk
lightin' up the outdoor in the indoor
this ain't for you, this is for the kinfolk",267.156,2019,39.849624060150376,119.48075281857791,6.25,15.625,78.125,-9.375,0
0.166,0.607,0.713,0.0,5.0,0.769,-6.206,1.0,58.0,0.243,brockhampton,1998 TRUMAN,134.994,4.0,0.482,"""you’re not free with your cadillac! you’re doing just exactly what the man wants you to do: buy his goods, so you’ll never have any real economic freedom. he wants you to buy everything he advertises on tv, so he’ll keep you perpetually owing your soul to the company store. you’re not free, you’re a slave—!""
gimme no drugs, lend me some love
tonight, while i'm in this club
lonely as fuck, with my thugs
and we looking for that buzz
gimme no drugs, lend me some love
tonight, while i'm in this club
lonely as fuck, with my thugs
and we looking for that buzz
what's with these superficial people from my past?
dancin' 'round the fact that
i did everything the motherfuckers bet against
they be like, ""gather 'round, place your bets!
this young man won't ever be shit!""
well my bad, i guess i just pursued this shit
while you chose to settle down to have some kids
i mean, it's okay to fall in line, just don't look back
that's a long ass line that i'm not in
i just never found the time, or had the chance
truth is: you can kiss my ass
never been the one to bow down
never been the one to air out any situation, but right now
when it's all your fault, i'm here now
gimme no drugs, lend me some love
tonight, while i'm in this club
lonely as fuck, with my thugs
and we looking for that buzz
gimme no drugs, lend me some love
tonight, while i'm in this club
lonely as fuck, with my thugs
and we looking for that buzz
don't talk back, don't talk back, boy, don't
don't talk back, don't talk back, boy, don't
don't talk back, don't talk back, boy, don't
don't talk back, don't talk back, boy, don't
thrift like a five hundred discount
i move it, i move it like madagascar
flip it like eight ball to inside of nose, it get raw
bloody leaf color like fall
when you were calling, they said i'll be nothing
well, suck on my dick and then lick on my balls
they try to pin me down, they try to bind me
and they try to kill me like anna nicole
th—th—they want to boot up my car
pussy boy like booty call
money quick like auctioneer
look what we did in a year
you need a neutral career
i hate on myself when i look in the mirror
piddling voices all up in my ear
why do i care how i look?
why do i care what they say?
i do not care what they say! 
nowadays, everybody wanna talk 
they forgot how to listen 
'til the prophets arisen
we mix new edition with nuclear fission
i don't do auditions, i don't ask permission
ain't no politician, don't ask my opinion
you got an addiction to what ain't your business
make the admission, i make like magicians and hit my houdini
why they so soft like linguine? i murder this music routinely
i know that you see me, don't see you searching the meaning
i think that’s why you won't believe and the future is leaning
revolutions started streaming
the reason why you see me beaming
i'm dreaming of making moves like the government
you better think about who you fucking with, get back!
don't talk back, don't talk back, boy, don't
don't talk back, don't talk back, boy, don't
don't talk back, don't talk back, boy, don't
don't talk back, don't talk back, boy, don't
 oh, your love
won't you come this close to me?
yeah, yeah, yeah, yeah
be with me now that you're free 
oh yeah 
won't you come this close to me, baby?
baby, yeah 
and if i could erase who you thought i was
ah, ah, ah, ah, ah
and if i could erase who you thought i was
ah, ah, ah, ah, ah",245.333,2018,39.62264150943396,142.5817154642873,3.614457831325301,9.63855421686747,86.74698795180723,-6.02409638554217,0
0.278,0.765,0.542,1.87e-05,1.0,0.609,-6.755,1.0,70.0,0.39,kids see ghosts,4th Dimension,171.945,4.0,0.7340000000000001,"down the chimney, he will come
with his great big smile
and you'll find that even the kiddies
are swingin' in the latest style
oh, oh, oh
what is santa bringing?
oh, oh, oh
what is santa bringing?
it feels so good, it should cost
bought a alligator, i ain't talkin' lacoste
made me say, ""ugh, uh""
like a mix of master p and rick ross, uh-uh
she seem to make me always feel like a boss, uh-uh
she said i'm in the wrong hole, i said i'm lost, uh-uh
she said i'm goin' too fast, i'm exhausted
now drop to your knees for the offerin'
this the theme song of something wrong
might need an intervention for this new dimension
that's too new to mention, or fit in a sentence
if i get locked up, i won't finish the sent—
oh, oh, oh
what is santa bringing?
oh, oh, oh
what is santa bringing?
gettin' loose while i'm rollin' through, see me roll out
watch you surf, hit the coast, and this feelin', i got
plenty of ventures for the evenin', we go journey, we off
from the light to guide us home, we in the moment, oh-oh
such a lost boy, caught up in the darkest i had
what's the cost, boy? losin' everything that i had
she been on me, boy, 'less you got somethin' to tell
sittin', waitin' for me slippin', yeah, i'll see you in hell
tell the cougar get up off me, no, my soul ain't for sale
all the evils in the world, they keepin' on me for real
i really hope the lord heard me, we all live in sin
kids see ghosts off the ropes, ric flair on your bitch
now this the theme song, this the theme song
the put the beams on, get your, get your dream on
but you don't hear me though, drama: we let it go
watch the guitars roll, but let your friends know
oh, oh, oh
what is santa bringing?
oh, oh, oh
what is santa bringing?
just do that and then let the music do somethin',  and then do that again, that'd be enough for a record
i mean, you only want two and a half minutes if you can get it, you know, three minutes max—",153.351,2018,48.23529411764706,133.02815110432928,6.521739130434782,10.869565217391305,82.6086956521739,-4.347826086956522,0
0.359,0.409,0.6779999999999999,4.76e-06,9.0,0.16699999999999998,-7.731,1.0,75.0,0.0878,88rising,Midsummer Madness,89.96799999999998,4.0,0.168,"last night, i lost all my patience
you were fucked up, i was wasted
midsummer madness
i can't take it no more, no more
fuck the ru-u-u-ules
ru-u-u-ules
ru-u-u-u-oh
fuck the ru-u-u-ules
ru-u-u-ules
ru-u-u-u-oh
make it make sense
make it make sense, i
can't hide a heart in a black tint, i
you were off the bullshit and the tablets
under 21, both savage
all these blurry nights feel the same to me
heart full of hate, no vacancy
only one you gonna blame when it's over
can't look me in my eyes when you sober
hey, i'm the one you call when you feelin' low
running up a check just to help you cope
i just want to live in the moment
you just want to fight 'cause you lonely
tryna see a milly then be really up
rockstar crash in my bentley truck
you need all my love
you've got all the love
last night, i lost all my patience
you were fucked up, i was wasted
midsummer madness
i can't take it no more, no more
fuck the ru-u-u-ules
ru-u-u-ules
ru-u-u-u-oh
fuck the ru-u-u-ules
ru-u-u-ules
ru-u-u-u-oh
uh, ayy, ayy, uh
been a minute since i heard you wanna stay as friends
i learned from my mistakes, you make me want to learn again
i don't really see the problem, it's a risk i wanna take
you say, ""let's see where it goes,"" but i don't really wanna wait
ayy, look and listen up
you've been smiling when we fuck
let's not even think about it, we ain't gotta talk a lot
make it hotter than the summer, i'll stay with you when it's not
put the slow jams on, i wanna see you make it pop, ayy
moving all around the bed like we just toss and turn, ayy
playin' with the fire, i don't care if i get burned, ayy
i'ma treat you good like you've been waitin' for your turn, ayy
nothing in the universe feel better than your tongue, ayy
'bout to go home, i know you finna come with
i'm playing these games like a pimp on the strip
conversations late night about how we gonna live
i don't got the answer to it, all i'm finna say is
fuck the ru-u-u-ules
ru-u-u-ules
ru-u-u-u-oh
fuck the ru-u-u-ules 
ru-u-u-ules 
ru-u-u-u-oh 
當光灑進了 white porsche
i never felt so good
call me dj knowknow, oh-oh no
播放列表歌很夠
你點頭我心裡會滿足
博物館給了更多感悟
在天文台半山道漫步
拼la夜景的版圖
fuck the rules
距離不是問題, i know
為了這一刻的feel我值得飛了那麼久
she lookin' so pretty, i wanted a kiss
把beautiful memories 存入我的iphone x
i, i, i hope 24 can become 48
看日落 粉的天 有藍月亮陪
想要擁抱 你在我需要前給
sunny gone, i don't care, you're my sunshine babe
i don't feel control
i'm better on my own
i'm used to being so gone for way too long
long, long, long
rules, rules, rules
rules, rules, rules",280.842,2018,48.223350253807105,84.1754438438695,8.333333333333332,16.666666666666664,75.0,-8.333333333333332,0
0.0171,0.64,0.653,0.000215,5.0,0.119,-6.039,1.0,66.0,0.0281,florence + the machine,Moderation,129.986,4.0,0.611,"want me to love you in moderation
do i look moderate to you?
sip it slowly and pay attention
i just have to see it through
you got me looking for validation
pastures new
want me to love you in moderation
well, who do you think you're talking to?
then bow your head in the house of god
and little girl, who do you think you are?
you think you need it, you think you want love
you wouldn't want it if you knew what it was
moderation
moderation
moderation 
i never made it with moderation
no, i never understood
all the feeling was all or nothing
and i took everything i could
can't hold it back, i can't take the tension
oh, i'm trying to be good
want me to love you in moderation
well don't you know, i wish i could
then bow your head in the house of god
and little girl, who do you think you are?
you think you need it, you think you want love
you wouldn't want it if you knew what it was
moderation
moderation
moderation
girl, you better learn 
how to hold it in 
and girl, you better learn 
i just can't win 
'cause i don't see the worth 
i don't see the worth
and i'm still tryna figure out if it
always, always, always has to hurt
you want love
moderation
moderation
moderation
moderation",188.615,2019,36.868686868686865,62.98544654454842,13.953488372093023,2.3255813953488373,83.72093023255815,11.627906976744185,0
0.925,0.522,0.231,0.0,6.0,0.116,-7.229,1.0,54.0,0.0374,gabrielle aplin,My Mistake - Piano Version,127.424,4.0,0.4970000000000001,"""congratulations"" - dessa
""river"" - bishop briggs
""caught up"" - sarah close
""meteorites"" - lights
""writer in the dark"" - lorde
""liablity"" - lorde
""burning bridges"" - bea miller
""september"" - taylor swift
""first burn"" - ari afsar, julia harriman, lexi lawson, rachelle ann go and shoba narayan
""our word"" - jessie shelton
""answer 36"" - jessie shelton
""the truth"" - jessie shelton and jonathan groff
""boys"" - maris
""consequences"" - camila cabello
""i didn't just kiss her"" - jen foster
""video games"" - lana del rey
""heart for rent"" - caitlyn scarlett
""b.i.g."" - caitlyn scarlett
""shangri-la"" - caitlyn scarlett
""medusa"" - kailee morgue
""dancing in a room"" - ezi
""anxious."" - ezi
""a terrible ride"" - kristen delohr helland
""dying in la"" - panic! at the disco
""psychopath"" - charlotte lawrence, nina nesbitt and sasha sloan
""waking up slow "" - garbielle aplin
""21"" - jenna holiday
""psycho"" -lauren aquilina
""human"" - dodie and tom walker
""lovely"" - billie eilish and khalid
""alright"" - cyn
""sorry for writing all the songs about you"" - clara mae
""neon gravestones"" - twenty one pilots
""i'll still have me"" - cyn
""blame"" - andy leon
""idontwannabeyouanymore"" - billie eilish
""if by change"" - ruth b.
""feels like this"" - maisie peters
""thank u, next"" - ariana grande
""aldo"" - blossom caldarone
""my mistake"" - gabrielle aplin
""call your girlfriend"" - clara mae
""talia"" - king princess
""upper west side"" - king princess
""dress"" - taylor swift
""new year's day"" - taylor swift",292.453,2019,67.96116504854369,42.2632012665283,0.0,2.1739130434782608,97.82608695652173,-2.1739130434782608,0
